0000 0000 6.417793254037e-04
0000 0001 3.631690687094e-04
0000 0002 2.770115252927e-04
0000 0003 2.276089361591e-04
0000 0004 1.932380206599e-04
0000 0005 1.672383461913e-04
0000 0006 1.466458582209e-04
0000 0007 1.298671308712e-04
0000 0008 1.159385750351e-04
0000 0009 1.042273725713e-04
0000 0010 9.429152720912e-05
0000 0011 8.580726710919e-05
0000 0012 7.852837273088e-05
0000 0013 7.226197064804e-05
0000 0014 6.685339449605e-05
0000 0015 6.217630710295e-05
0000 0016 5.812600984394e-05
0000 0017 5.461475487454e-05
0000 0018 5.156835726586e-05
0000 0019 4.892367600535e-05
0000 0020 4.662669206008e-05
0000 0021 4.463100777727e-05
0000 0022 4.289665136276e-05
0000 0023 4.138910779827e-05
0000 0024 4.007852182744e-05
0000 0025 3.893903458295e-05
0000 0026 3.794822608203e-05
0000 0027 3.708664306444e-05
0000 0028 3.633739666632e-05
0000 0029 3.568581796454e-05
0000 0030 3.511916197600e-05
0000 0031 3.462635257019e-05
0000 0032 3.419776215809e-05
0000 0033 3.382502109854e-05
0000 0034 3.350085260283e-05
0000 0035 3.321892958837e-05
0000 0036 3.297375047229e-05
0000 0037 3.276053134032e-05
0000 0038 3.257511229355e-05
0000 0039 3.241387608506e-05
0000 0040 3.227367741844e-05
0000 0041 3.215178150303e-05
0000 0042 3.204581064935e-05
0000 0043 3.195369785181e-05
0000 0044 3.187364644568e-05
0000 0045 3.180409504648e-05
0000 0046 3.174368708455e-05
0000 0047 3.169124433856e-05
0000 0048 3.164574395031e-05
0000 0049 3.160629847144e-05
0000 0050 3.157213855241e-05
0000 0051 3.154259793568e-05
0000 0052 3.151710046013e-05
0000 0053 3.149514882291e-05
0000 0054 3.147631487969e-05
0000 0055 3.146023129399e-05
0000 0056 3.144658437231e-05
0000 0057 3.143510794591e-05
0000 0058 3.142557817933e-05
0000 0059 3.141780920474e-05
0000 0060 3.141164949659e-05
0000 0061 3.140697891644e-05
0000 0062 3.140370636970e-05
0000 0063 3.140176802885e-05
0000 0064 3.140112608870e-05
0002 0000 4.226400051536e-04
0002 0001 1.528819957493e-04
0002 0002 8.118498994250e-05
0002 0003 4.781826886395e-05
0002 0004 2.940048509158e-05
0002 0005 1.850007101872e-05
0002 0006 1.180711768265e-05
0002 0007 7.605845160113e-06
0002 0008 4.930749299898e-06
0002 0009 3.210892339634e-06
0002 0010 2.097683991254e-06
0002 0011 1.373656375197e-06
0002 0012 9.010985738838e-07
0002 0013 5.918748825291e-07
0002 0014 3.891440294628e-07
0002 0015 2.560414539427e-07
0002 0016 1.685594611148e-07
0002 0017 1.110151145549e-07
0002 0018 7.314000818797e-08
0002 0019 4.819927566940e-08
0002 0020 3.176987846596e-08
0002 0021 2.094417705480e-08
0002 0022 1.380930180599e-08
0002 0023 9.106101972372e-09
0002 0024 6.005377266781e-09
0002 0025 3.960883542443e-09
0002 0026 2.612683394805e-09
0002 0027 1.723554544945e-09
0002 0028 1.137126767816e-09
0002 0029 7.503117672779e-10
0002 0030 4.951404117324e-10
0002 0031 3.267945033419e-10
0002 0032 2.157189099867e-10
0002 0033 1.424221593298e-10
0002 0034 9.404876537599e-11
0002 0035 6.211933769664e-11
0002 0036 4.104049619073e-11
0002 0037 2.712229568695e-11
0002 0038 1.793026487875e-11
0002 0039 1.185808095122e-11
0002 0040 7.845734640818e-12
0002 0041 5.193639400873e-12
0002 0042 3.440014702735e-12
0002 0043 2.280000281234e-12
0002 0044 1.512294594171e-12
0002 0045 1.003948351455e-12
0002 0046 6.671339822761e-13
0002 0047 4.438155695244e-13
0002 0048 2.956311094065e-13
0002 0049 1.972139033954e-13
0002 0050 1.317833742600e-13
0002 0051 8.823358582767e-14
0002 0052 5.921032850764e-14
0002 0053 3.984080772943e-14
0002 0054 2.689422510600e-14
0002 0055 1.822692853926e-14
0002 0056 1.241555494278e-14
0002 0057 8.514397400536e-15
0002 0058 5.894911564412e-15
0002 0059 4.139567989670e-15
0002 0060 2.971724005479e-15
0002 0061 2.209422836918e-15
0002 0062 1.735188214852e-15
0002 0063 1.476633874481e-15
0002 0064 1.394578032038e-15
0004 0000 3.492734889631e-04
0004 0001 9.281676351824e-05
0004 0002 3.680847642985e-05
0004 0003 1.639622814956e-05
0004 0004 7.659145146573e-06
0004 0005 3.669605891116e-06
0004 0006 1.785501673130e-06
0004 0007 8.775987968692e-07
