0000 0000 2.937356498512e-04
0000 0001 1.697561656460e-04
0000 0002 1.312950795321e-04
0000 0003 1.090894808226e-04
0000 0004 9.347903891347e-05
0000 0005 8.150672497373e-05
0000 0006 7.186144096925e-05
0000 0007 6.384291428382e-05
0000 0008 5.703177893957e-05
0000 0009 5.115619660307e-05
0000 0010 4.602929345570e-05
0000 0011 4.151659765258e-05
0000 0012 3.751772392284e-05
0000 0013 3.395543110763e-05
0000 0014 3.076876086788e-05
0000 0015 2.790856135185e-05
0000 0016 2.533446817912e-05
0000 0017 2.301280975454e-05
0000 0018 2.091511767981e-05
0000 0019 1.901704415840e-05
0000 0020 1.729755964903e-05
0000 0021 1.573834750518e-05
0000 0022 1.432333962694e-05
0000 0023 1.303835472883e-05
0000 0024 1.187081241103e-05
0000 0025 1.080950401258e-05
0000 0026 9.844406559634e-06
0000 0027 8.966529833784e-06
0000 0028 8.167789204771e-06
0000 0029 7.440898743956e-06
0000 0030 6.779280487999e-06
0000 0031 6.176986710336e-06
0000 0032 5.628632786456e-06
0000 0033 5.129338780471e-06
0000 0034 4.674678286485e-06
0000 0035 4.260633364895e-06
0000 0036 3.883554647289e-06
0000 0037 3.540125862659e-06
0000 0038 3.227332176114e-06
0000 0039 2.942431839133e-06
0000 0040 2.682930735160e-06
0000 0041 2.446559471425e-06
0000 0042 2.231252721567e-06
0000 0043 2.035130566849e-06
0000 0044 1.856481618986e-06
0000 0045 1.693747736515e-06
0000 0046 1.545510170608e-06
0000 0047 1.410476996293e-06
0000 0048 1.287471701992e-06
0000 0049 1.175422824687e-06
0000 0050 1.073354530410e-06
0000 0051 9.803780504589e-07
0000 0052 8.956838930352e-07
0000 0053 8.185347581815e-07
0000 0054 7.482590910644e-07
0000 0055 6.842452150193e-07
0000 0056 6.259359914230e-07
0000 0057 5.728239585046e-07
0000 0058 5.244469057212e-07
0000 0059 4.803838443774e-07
0000 0060 4.402513388128e-07
0000 0061 4.037001657716e-07
0000 0062 3.704122725358e-07
0000 0063 3.400980070884e-07
0000 0064 3.124935960078e-07
0000 0065 2.873588479943e-07
0000 0066 2.644750629356e-07
0000 0067 2.436431282291e-07
0000 0068 2.246817857335e-07
0000 0069 2.074260542208e-07
0000 0070 1.917257935652e-07
0000 0071 1.774443981477e-07
0000 0072 1.644576080873e-07
0000 0073 1.526524279385e-07
0000 0074 1.419261434357e-07
0000 0075 1.321854277194e-07
0000 0076 1.233455292614e-07
0000 0077 1.153295344170e-07
0000 0078 1.080676981857e-07
0000 0079 1.014968373525e-07
0000 0080 9.555978072865e-08
0000 0081 9.020487170672e-08
0000 0082 8.538551880013e-08
0000 0083 8.105979025583e-08
0000 0084 7.719004921221e-08
0000 0085 7.374262622727e-08
0000 0086 7.068752632729e-08
0000 0087 6.799816802701e-08
0000 0088 6.565115205019e-08
0000 0089 6.362605773815e-08
0000 0090 6.190526537474e-08
0000 0091 6.047380288180e-08
0000 0092 5.931921555108e-08
0000 0093 5.843145767923e-08
0000 0094 5.780280516291e-08
0000 0095 5.742778829355e-08
0000 0096 5.730314416692e-08
0002 0000 2.104938683473e-04
0002 0001 8.856586771998e-05
0002 0002 5.379054113630e-05
0002 0003 3.600591389848e-05
0002 0004 2.512260230135e-05
0002 0005 1.794001208491e-05
0002 0006 1.300096972955e-05
0002 0007 9.517046833832e-06
0002 0008 7.017247822597e-06
0002 0009 5.201874462460e-06
0002 0010 3.871891985279e-06
0002 0011 2.891062270418e-06
0002 0012 2.164054639131e-06
0002 0013 1.623057146815e-06
0002 0014 1.219225679482e-06
0002 0015 9.170366779908e-07
0002 0016 6.904582191803e-07
0002 0017 5.202994579185e-07
0002 0018 3.923451611395e-07
0002 0019 2.960252537297e-07
0002 0020 2.234557352372e-07
0002 0021 1.687412953527e-07
0002 0022 1.274646396040e-07
0002 0023 9.631038543800e-08
0002 0024 7.278676415736e-08
0002 0025 5.501890016247e-08
0002 0026 4.159477160661e-08
0002 0027 3.145012766595e-08
0002 0028 2.378232546672e-08
0002 0029 1.798570484407e-08
0002 0030 1.360304611931e-08
0002 0031 1.028906413693e-08
0002 0032 7.782926530479e-09
0002 0033 5.887548210603e-09
0002 0034 4.453980475056e-09
0002 0035 3.369634454808e-09
0002 0036 2.549392879940e-09
0002 0037 1.928899121320e-09
0002 0038 1.459488491689e-09
0002 0039 1.104358874975e-09
0002 0040 8.356769998958e-10
0002 0041 6.323913318581e-10
0002 0042 4.785787709867e-10
0002 0043 3.621947039084e-10
0002 0044 2.741278978223e-10
0002 0045 2.074858233216e-10
0002 0046 1.570541814003e-10
0002 0047 1.188881442430e-10
0002 0048 9.000319306003e-11
0002 0049 6.814127372070e-11
0002 0050 5.159391359674e-11
0002 0051 3.906841949786e-11
0002 0052 2.958666051006e-11
0002 0053 2.240849790749e-11
0002 0054 1.697385872006e-11
0002 0055 1.285891230692e-11
0002 0056 9.742915485208e-12
0002 0057 7.383128367549e-12
0002 0058 5.595835810694e-12
0002 0059 4.241987962648e-12
0002 0060 3.216335395208e-12
0002 0061 2.439208132176e-12
0002 0062 1.850295013834e-12
0002 0063 1.403936525882e-12
0002 0064 1.065562750806e-12
0002 0065 8.089977680599e-13
0002 0066 6.144196644454e-13
0002 0067 4.668166348535e-13
0002 0068 3.548184789408e-13
0002 0069 2.698121725347e-13
0002 0070 2.052724157976e-13
0002 0071 1.562548736457e-13
0002 0072 1.190125455443e-13
0002 0073 9.070532651004e-14
0002 0074 6.918010447199e-14
0002 0075 5.280424907323e-14
0002 0076 4.033951711947e-14
0002 0077 3.084655474989e-14
0002 0078 2.361256424486e-14
0002 0079 1.809650991570e-14
0002 0080 1.388760509961e-14
0002 0081 1.067385689918e-14
0002 0082 8.218228684476e-15
0002 0083 6.340572986957e-15
0002 0084 4.903936304072e-15
0002 0085 3.804176911885e-15
0002 0086 2.962094044036e-15
0002 0087 2.317461518885e-15
0002 0088 1.824506515363e-15
0002 0089 1.448485924890e-15
0002 0090 1.163097613635e-15
0002 0091 9.485282917444e-16
0002 0092 7.899887979479e-16
0002 0093 6.766249416750e-16
0002 0094 6.007210773268e-16
0002 0095 5.571357133028e-16
0002 0096 5.429264511396e-16
0004 0000 1.779542237627e-04
0004 0001 5.937524928069e-05
0004 0002 2.933515493579e-05
0004 0003 1.616376299647e-05
0004 0004 9.324967892657e-06
0004 0005 5.517926211203e-06
0004 0006 3.317897199338e-06
0004 0007 2.016923944295e-06
0004 0008 1.235684808640e-06
0004 0009 7.614440054326e-07
0004 0010 4.712770490547e-07
0004 0011 2.926790443987e-07
0004 0012 1.822498609757e-07
0004 0013 1.137273145795e-07
0004 0014 7.108891692479e-08
0004 0015 4.449761656832e-08
0004 0016 2.788417935899e-08
0004 0017 1.748947665676e-08
0004 0018 1.097799247293e-08
0004 0019 6.895082401370e-09
0004 0020 4.332920058897e-09
0004 0021 2.724016068817e-09
0004 0022 1.713154992460e-09
0004 0023 1.077749228353e-09
0004 0024 6.781937170341e-10
0004 0025 4.268642018647e-10
0004 0026 2.687286938182e-10
0004 0027 1.692069003258e-10
0004 0028 1.065604038796e-10
0004 0029 6.711874876793e-11
0004 0030 4.228250966138e-11
0004 0031 2.664081260623e-11
0004 0032 1.678831364212e-11
0004 0033 1.058144404722e-11
0004 0034 6.670660757813e-12
0004 0035 4.206193670839e-12
0004 0036 2.652892097455e-12
0004 0037 1.673696075290e-12
0004 0038 1.056284597535e-12
0004 0039 6.668954436672e-13
0004 0040 4.212474811704e-13
0004 0041 2.662293942567e-13
0004 0042 1.683670914625e-13
0004 0043 1.065595841682e-13
0004 0044 6.750298748892e-14
0004 0045 4.280757602839e-14
0004 0046 2.718128306738e-14
0004 0047 1.728501027648e-14
0004 0048 1.101119149996e-14
0004 0049 7.029042647879e-15
0004 0050 4.497866178570e-15
0004 0051 2.886269711126e-15
0004 0052 1.858145305296e-15
0004 0053 1.200736381437e-15
0004 0054 7.792427589440e-16
0004 0055 5.081628918733e-16
0004 0056 3.331942083702e-16
0004 0057 2.197962074117e-16
0004 0058 1.459591282420e-16
0004 0059 9.762850946300e-17
0004 0060 6.580776634022e-17
0004 0061 4.472157274997e-17
